mesaid,line,linetime,offwrist,activity,marker,whitelight,redlight,greenlight,bluelight,wake,interval,dayofweek,daybymidnight,daybynoon
5500,1,16:59:00,1,,,,,,,,EXCLUDED,5,1,1
5500,2,16:59:30,1,,,,,,,,EXCLUDED,5,1,1
5500,3,17:00:00,1,,,,,,,,EXCLUDED,5,1,1
5500,4,17:00:30,1,,,,,,,,EXCLUDED,5,1,1
5500,5,17:01:00,1,,,,,,,,EXCLUDED,5,1,1
5500,6,17:01:30,1,,,,,,,,EXCLUDED,5,1,1
5500,7,17:02:00,1,,,,,,,,EXCLUDED,5,1,1
5500,8,17:02:30,1,,,,,,,,EXCLUDED,5,1,1
5500,9,17:03:00,1,,,,,,,,EXCLUDED,5,1,1
5500,10,17:03:30,1,,,,,,,,EXCLUDED,5,1,1
5500,11,17:04:00,1,,,,,,,,EXCLUDED,5,1,1
5500,12,17:04:30,1,,,,,,,,EXCLUDED,5,1,1
5500,13,17:05:00,1,,,,,,,,EXCLUDED,5,1,1
5500,14,17:05:30,1,,,,,,,,EXCLUDED,5,1,1
5500,15,17:06:00,1,,,,,,,,EXCLUDED,5,1,1
5500,16,17:06:30,1,,,,,,,,EXCLUDED,5,1,1
5500,17,17:07:00,1,,,,,,,,EXCLUDED,5,1,1
5500,18,17:07:30,1,,,,,,,,EXCLUDED,5,1,1
5500,19,17:08:00,1,,,,,,,,EXCLUDED,5,1,1
5500,20,17:08:30,1,,,,,,,,EXCLUDED,5,1,1
5500,21,17:09:00,1,,,,,,,,EXCLUDED,5,1,1
5500,22,17:09:30,1,,,,,,,,EXCLUDED,5,1,1
5500,23,17:10:00,1,,,,,,,,EXCLUDED,5,1,1
5500,24,17:10:30,1,,,,,,,,EXCLUDED,5,1,1
5500,25,17:11:00,1,,,,,,,,EXCLUDED,5,1,1
5500,26,17:11:30,1,,,,,,,,EXCLUDED,5,1,1
5500,27,17:12:00,1,,,,,,,,EXCLUDED,5,1,1
5500,28,17:12:30,1,,,,,,,,EXCLUDED,5,1,1
5500,29,17:13:00,1,,,,,,,,EXCLUDED,5,1,1
5500,30,17:13:30,1,,,,,,,,EXCLUDED,5,1,1
5500,31,17:14:00,1,,,,,,,,EXCLUDED,5,1,1
5500,32,17:14:30,1,,,,,,,,EXCLUDED,5,1,1
5500,33,17:15:00,1,,,,,,,,EXCLUDED,5,1,1
5500,34,17:15:30,1,,,,,,,,EXCLUDED,5,1,1
5500,35,17:16:00,1,,,,,,,,EXCLUDED,5,1,1
5500,36,17:16:30,1,,,,,,,,EXCLUDED,5,1,1
5500,37,17:17:00,1,,,,,,,,EXCLUDED,5,1,1
5500,38,17:17:30,1,,,,,,,,EXCLUDED,5,1,1
5500,39,17:18:00,1,,,,,,,,EXCLUDED,5,1,1
5500,40,17:18:30,1,,,,,,,,EXCLUDED,5,1,1
5500,41,17:19:00,1,,,,,,,,EXCLUDED,5,1,1
5500,42,17:19:30,1,,,,,,,,EXCLUDED,5,1,1
5500,43,17:20:00,1,,,,,,,,EXCLUDED,5,1,1
5500,44,17:20:30,1,,,,,,,,EXCLUDED,5,1,1
5500,45,17:21:00,1,,,,,,,,EXCLUDED,5,1,1
5500,46,17:21:30,1,,,,,,,,EXCLUDED,5,1,1
5500,47,17:22:00,1,,,,,,,,EXCLUDED,5,1,1
5500,48,17:22:30,1,,,,,,,,EXCLUDED,5,1,1
