mesaid,line,linetime,offwrist,activity,marker,whitelight,redlight,greenlight,bluelight,wake,interval,dayofweek,daybymidnight,daybynoon
5782,1,21:30:00,0,46.00,0,2.4200,0.4370,0.1650,0.0115,1,ACTIVE,6,1,1
5782,2,21:30:30,0,157.00,0,0.4800,0.0679,0.0378,0.0023,1,ACTIVE,6,1,1
5782,3,21:31:00,0,138.00,0,0.7000,0.1020,0.0523,0.0173,1,ACTIVE,6,1,1
5782,4,21:31:30,0,254.00,0,10.1500,2.2700,0.5790,0.0596,1,ACTIVE,6,1,1
5782,5,21:32:00,0,340.00,0,1.9200,0.4190,0.1120,0.0115,1,ACTIVE,6,1,1
5782,6,21:32:30,0,413.00,0,2.3900,0.4190,0.1650,0.0206,1,ACTIVE,6,1,1
5782,7,21:33:00,0,351.00,0,3.0300,0.5090,0.2140,0.0256,1,ACTIVE,6,1,1
5782,8,21:33:30,0,351.00,0,1.3600,0.2600,0.0880,0.0115,1,ACTIVE,6,1,1
5782,9,21:34:00,0,318.00,0,3.9400,0.7350,0.2600,0.0325,1,ACTIVE,6,1,1
5782,10,21:34:30,0,182.00,0,2.8200,0.5200,0.1880,0.0206,1,ACTIVE,6,1,1
5782,11,21:35:00,0,59.00,0,11.0800,1.9900,0.7510,0.0900,1,ACTIVE,6,1,1
5782,12,21:35:30,0,157.00,0,7.7600,1.7500,0.4370,0.0596,1,ACTIVE,6,1,1
5782,13,21:36:00,0,279.00,0,4.4800,0.6460,0.3370,0.0939,1,ACTIVE,6,1,1
5782,14,21:36:30,0,318.00,0,1.5800,0.3600,0.0880,0.0115,1,ACTIVE,6,1,1
5782,15,21:37:00,0,340.00,0,2.4400,0.4370,0.1650,0.0256,1,ACTIVE,6,1,1
5782,16,21:37:30,0,351.00,0,0.7400,0.1190,0.0523,0.0173,1,ACTIVE,6,1,1
5782,17,21:38:00,0,188.00,0,10.3800,1.9900,0.6740,0.0679,1,ACTIVE,6,1,1
5782,18,21:38:30,0,138.00,0,35.5000,7.3100,2.1700,0.3030,1,ACTIVE,6,1,1
5782,19,21:39:00,0,7.00,0,36.2200,7.6300,2.1700,0.3030,1,ACTIVE,6,1,1
5782,20,21:39:30,0,56.00,0,39.9500,8.3200,2.4200,0.3300,1,ACTIVE,6,1,1
5782,21,21:40:00,0,49.00,0,41.7000,8.6900,2.5300,0.3300,1,ACTIVE,6,1,1
5782,22,21:40:30,0,1.00,0,50.7800,10.3000,3.1400,0.4100,0,ACTIVE,6,1,1
5782,23,21:41:00,0,0.00,0,50.1900,10.3000,3.0700,0.4100,0,ACTIVE,6,1,1
5782,24,21:41:30,0,0.00,0,51.2800,10.6000,3.1400,0.4100,0,ACTIVE,6,1,1
5782,25,21:42:00,0,0.00,0,51.2800,10.6000,3.1400,0.4100,0,ACTIVE,6,1,1
5782,26,21:42:30,0,0.00,0,51.2900,10.6000,3.1400,0.4190,0,ACTIVE,6,1,1
5782,27,21:43:00,0,0.00,0,51.8900,10.6000,3.2100,0.4190,0,ACTIVE,6,1,1
5782,28,21:43:30,0,66.00,0,51.9000,10.6000,3.2100,0.4280,1,ACTIVE,6,1,1
5782,29,21:44:00,0,0.00,0,54.2000,11.0000,3.3500,0.4470,0,ACTIVE,6,1,1
5782,30,21:44:30,0,0.00,0,54.2000,11.0000,3.3500,0.4470,0,ACTIVE,6,1,1
5782,31,21:45:00,0,0.00,0,53.6700,10.8000,3.3500,0.4470,1,ACTIVE,6,1,1
5782,32,21:45:30,0,0.00,0,53.6700,10.8000,3.3500,0.4470,1,ACTIVE,6,1,1
5782,33,21:46:00,0,111.00,0,25.3100,5.3900,1.5000,0.2000,1,ACTIVE,6,1,1
5782,34,21:46:30,0,200.00,0,0.2900,0.0596,0.0173,0.0059,1,ACTIVE,6,1,1
5782,35,21:47:00,0,222.00,0,5.8600,1.6000,0.2600,0.0370,1,ACTIVE,6,1,1
5782,36,21:47:30,0,254.00,0,2.0200,0.2600,0.1580,0.0523,1,ACTIVE,6,1,1
5782,37,21:48:00,0,41.00,0,1.2300,0.1920,0.0880,0.0292,1,ACTIVE,6,1,1
5782,38,21:48:30,0,68.00,0,1.2500,0.2000,0.0880,0.0292,1,ACTIVE,6,1,1
5782,39,21:49:00,0,163.00,0,12.4000,3.4200,0.5430,0.0724,1,ACTIVE,6,1,1
5782,40,21:49:30,0,93.00,0,347.0800,38.7000,28.6000,10.1000,1,ACTIVE,6,1,1
5782,41,21:50:00,0,111.00,0,523.0000,62.4000,42.2000,14.0000,1,ACTIVE,6,1,1
5782,42,21:50:30,0,148.00,0,2.7700,0.4980,0.1880,0.0206,1,ACTIVE,6,1,1
5782,43,21:51:00,0,78.00,0,23.7600,2.7600,1.9500,0.5430,1,ACTIVE,6,1,1
