mesaid,line,linetime,offwrist,activity,marker,whitelight,redlight,greenlight,bluelight,wake,interval,dayofweek,daybymidnight,daybynoon
6003,1,14:55:00,1,,,,,,,,EXCLUDED,6,1,1
6003,2,14:55:30,1,,,,,,,,EXCLUDED,6,1,1
6003,3,14:56:00,1,,,,,,,,EXCLUDED,6,1,1
6003,4,14:56:30,1,,,,,,,,EXCLUDED,6,1,1
6003,5,14:57:00,1,,,,,,,,EXCLUDED,6,1,1
6003,6,14:57:30,1,,,,,,,,EXCLUDED,6,1,1
6003,7,14:58:00,1,,,,,,,,EXCLUDED,6,1,1
6003,8,14:58:30,1,,,,,,,,EXCLUDED,6,1,1
6003,9,14:59:00,1,,,,,,,,EXCLUDED,6,1,1
6003,10,14:59:30,1,,,,,,,,EXCLUDED,6,1,1
6003,11,15:00:00,1,,,,,,,,EXCLUDED,6,1,1
6003,12,15:00:30,1,,,,,,,,EXCLUDED,6,1,1
6003,13,15:01:00,1,,,,,,,,EXCLUDED,6,1,1
6003,14,15:01:30,1,,,,,,,,EXCLUDED,6,1,1
6003,15,15:02:00,1,,,,,,,,EXCLUDED,6,1,1
6003,16,15:02:30,1,,,,,,,,EXCLUDED,6,1,1
6003,17,15:03:00,1,,,,,,,,EXCLUDED,6,1,1
6003,18,15:03:30,1,,,,,,,,EXCLUDED,6,1,1
6003,19,15:04:00,1,,,,,,,,EXCLUDED,6,1,1
6003,20,15:04:30,1,,,,,,,,EXCLUDED,6,1,1
6003,21,15:05:00,1,,,,,,,,EXCLUDED,6,1,1
6003,22,15:05:30,1,,,,,,,,EXCLUDED,6,1,1
6003,23,15:06:00,1,,,,,,,,EXCLUDED,6,1,1
6003,24,15:06:30,1,,,,,,,,EXCLUDED,6,1,1
6003,25,15:07:00,1,,,,,,,,EXCLUDED,6,1,1
6003,26,15:07:30,1,,,,,,,,EXCLUDED,6,1,1
6003,27,15:08:00,1,,,,,,,,EXCLUDED,6,1,1
6003,28,15:08:30,1,,,,,,,,EXCLUDED,6,1,1
6003,29,15:09:00,1,,,,,,,,EXCLUDED,6,1,1
6003,30,15:09:30,1,,,,,,,,EXCLUDED,6,1,1
6003,31,15:10:00,1,,,,,,,,EXCLUDED,6,1,1
6003,32,15:10:30,1,,,,,,,,EXCLUDED,6,1,1
6003,33,15:11:00,1,,,,,,,,EXCLUDED,6,1,1
6003,34,15:11:30,1,,,,,,,,EXCLUDED,6,1,1
6003,35,15:12:00,1,,,,,,,,EXCLUDED,6,1,1
6003,36,15:12:30,1,,,,,,,,EXCLUDED,6,1,1
6003,37,15:13:00,1,,,,,,,,EXCLUDED,6,1,1
6003,38,15:13:30,1,,,,,,,,EXCLUDED,6,1,1
6003,39,15:14:00,1,,,,,,,,EXCLUDED,6,1,1
6003,40,15:14:30,1,,,,,,,,EXCLUDED,6,1,1
6003,41,15:15:00,1,,,,,,,,EXCLUDED,6,1,1
6003,42,15:15:30,1,,,,,,,,EXCLUDED,6,1,1
6003,43,15:16:00,1,,,,,,,,EXCLUDED,6,1,1
6003,44,15:16:30,1,,,,,,,,EXCLUDED,6,1,1
6003,45,15:17:00,1,,,,,,,,EXCLUDED,6,1,1
6003,46,15:17:30,1,,,,,,,,EXCLUDED,6,1,1
6003,47,15:18:00,1,,,,,,,,EXCLUDED,6,1,1
6003,48,15:18:30,1,,,,,,,,EXCLUDED,6,1,1
6003,49,15:19:00,1,,,,,,,,EXCLUDED,6,1,1
6003,50,15:19:30,1,,,,,,,,EXCLUDED,6,1,1
6003,51,15:20:00,1,,,,,,,,EXCLUDED,6,1,1
6003,52,15:20:30,1,,,,,,,,EXCLUDED,6,1,1
6003,53,15:21:00,1,,,,,,,,EXCLUDED,6,1,1
6003,54,15:21:30,1,,,,,,,,EXCLUDED,6,1,1
6003,55,15:22:00,1,,,,,,,,EXCLUDED,6,1,1
6003,56,15:22:30,1,,,,,,,,EXCLUDED,6,1,1
6003,57,15:23:00,1,,,,,,,,EXCLUDED,6,1,1
6003,58,15:23:30,1,,,,,,,,EXCLUDED,6,1,1
6003,59,15:24:00,1,,,,,,,,EXCLUDED,6,1,1
6003,60,15:24:30,1,,,,,,,,EXCLUDED,6,1,1
6003,61,15:25:00,1,,,,,,,,EXCLUDED,6,1,1
6003,62,15:25:30,1,,,,,,,,EXCLUDED,6,1,1
6003,63,15:26:00,1,,,,,,,,EXCLUDED,6,1,1
6003,64,15:26:30,1,,,,,,,,EXCLUDED,6,1,1
6003,65,15:27:00,1,,,,,,,,EXCLUDED,6,1,1
6003,66,15:27:30,1,,,,,,,,EXCLUDED,6,1,1
6003,67,15:28:00,1,,,,,,,,EXCLUDED,6,1,1
6003,68,15:28:30,1,,,,,,,,EXCLUDED,6,1,1
6003,69,15:29:00,1,,,,,,,,EXCLUDED,6,1,1
6003,70,15:29:30,1,,,,,,,,EXCLUDED,6,1,1
6003,71,15:30:00,1,,,,,,,,EXCLUDED,6,1,1
6003,72,15:30:30,1,,,,,,,,EXCLUDED,6,1,1
6003,73,15:31:00,1,,,,,,,,EXCLUDED,6,1,1
6003,74,15:31:30,1,,,,,,,,EXCLUDED,6,1,1
6003,75,15:32:00,1,,,,,,,,EXCLUDED,6,1,1
6003,76,15:32:30,1,,,,,,,,EXCLUDED,6,1,1
6003,77,15:33:00,1,,,,,,,,EXCLUDED,6,1,1
6003,78,15:33:30,1,,,,,,,,EXCLUDED,6,1,1
6003,79,15:34:00,1,,,,,,,,EXCLUDED,6,1,1
6003,80,15:34:30,1,,,,,,,,EXCLUDED,6,1,1
6003,81,15:35:00,1,,,,,,,,EXCLUDED,6,1,1
6003,82,15:35:30,1,,,,,,,,EXCLUDED,6,1,1
6003,83,15:36:00,1,,,,,,,,EXCLUDED,6,1,1
6003,84,15:36:30,1,,,,,,,,EXCLUDED,6,1,1
6003,85,15:37:00,1,,,,,,,,EXCLUDED,6,1,1
6003,86,15:37:30,1,,,,,,,,EXCLUDED,6,1,1
6003,87,15:38:00,1,,,,,,,,EXCLUDED,6,1,1
6003,88,15:38:30,1,,,,,,,,EXCLUDED,6,1,1
6003,89,15:39:00,1,,,,,,,,EXCLUDED,6,1,1
6003,90,15:39:30,1,,,,,,,,EXCLUDED,6,1,1
6003,91,15:40:00,1,,,,,,,,EXCLUDED,6,1,1
6003,92,15:40:30,1,,,,,,,,EXCLUDED,6,1,1
6003,93,15:41:00,1,,,,,,,,EXCLUDED,6,1,1
6003,94,15:41:30,1,,,,,,,,EXCLUDED,6,1,1
6003,95,15:42:00,1,,,,,,,,EXCLUDED,6,1,1
6003,96,15:42:30,1,,,,,,,,EXCLUDED,6,1,1
6003,97,15:43:00,1,,,,,,,,EXCLUDED,6,1,1
6003,98,15:43:30,1,,,,,,,,EXCLUDED,6,1,1
6003,99,15:44:00,1,,,,,,,,EXCLUDED,6,1,1
6003,100,15:44:30,1,,,,,,,,EXCLUDED,6,1,1
6003,101,15:45:00,1,,,,,,,,EXCLUDED,6,1,1
6003,102,15:45:30,1,,,,,,,,EXCLUDED,6,1,1
6003,103,15:46:00,1,,,,,,,,EXCLUDED,6,1,1
6003,104,15:46:30,1,,,,,,,,EXCLUDED,6,1,1
6003,105,15:47:00,1,,,,,,,,EXCLUDED,6,1,1
6003,106,15:47:30,1,,,,,,,,EXCLUDED,6,1,1
6003,107,15:48:00,1,,,,,,,,EXCLUDED,6,1,1
6003,108,15:48:30,1,,,,,,,,EXCLUDED,6,1,1
6003,109,15:49:00,1,,,,,,,,EXCLUDED,6,1,1
6003,110,15:49:30,1,,,,,,,,EXCLUDED,6,1,1
6003,111,15:50:00,1,,,,,,,,EXCLUDED,6,1,1
6003,112,15:50:30,1,,,,,,,,EXCLUDED,6,1,1
6003,113,15:51:00,1,,,,,,,,EXCLUDED,6,1,1
6003,114,15:51:30,1,,,,,,,,EXCLUDED,6,1,1
6003,115,15:52:00,1,,,,,,,,EXCLUDED,6,1,1
6003,116,15:52:30,1,,,,,,,,EXCLUDED,6,1,1
6003,117,15:53:00,1,,,,,,,,EXCLUDED,6,1,1
6003,118,15:53:30,1,,,,,,,,EXCLUDED,6,1,1
6003,119,15:54:00,1,,,,,,,,EXCLUDED,6,1,1
6003,120,15:54:30,1,,,,,,,,EXCLUDED,6,1,1
6003,121,15:55:00,1,,,,,,,,EXCLUDED,6,1,1
6003,122,15:55:30,1,,,,,,,,EXCLUDED,6,1,1
6003,123,15:56:00,1,,,,,,,,EXCLUDED,6,1,1
6003,124,15:56:30,1,,,,,,,,EXCLUDED,6,1,1
6003,125,15:57:00,1,,,,,,,,EXCLUDED,6,1,1
6003,126,15:57:30,1,,,,,,,,EXCLUDED,6,1,1
6003,127,15:58:00,1,,,,,,,,EXCLUDED,6,1,1
6003,128,15:58:30,1,,,,,,,,EXCLUDED,6,1,1
6003,129,15:59:00,1,,,,,,,,EXCLUDED,6,1,1
6003,130,15:59:30,1,,,,,,,,EXCLUDED,6,1,1
6003,131,16:00:00,1,,,,,,,,EXCLUDED,6,1,1
6003,132,16:00:30,1,,,,,,,,EXCLUDED,6,1,1
6003,133,16:01:00,1,,,,,,,,EXCLUDED,6,1,1
6003,134,16:01:30,1,,,,,,,,EXCLUDED,6,1,1
6003,135,16:02:00,1,,,,,,,,EXCLUDED,6,1,1
6003,136,16:02:30,1,,,,,,,,EXCLUDED,6,1,1
6003,137,16:03:00,1,,,,,,,,EXCLUDED,6,1,1
6003,138,16:03:30,1,,,,,,,,EXCLUDED,6,1,1
6003,139,16:04:00,1,,,,,,,,EXCLUDED,6,1,1
6003,140,16:04:30,1,,,,,,,,EXCLUDED,6,1,1
6003,141,16:05:00,1,,,,,,,,EXCLUDED,6,1,1
6003,142,16:05:30,1,,,,,,,,EXCLUDED,6,1,1
6003,143,16:06:00,1,,,,,,,,EXCLUDED,6,1,1
6003,144,16:06:30,1,,,,,,,,EXCLUDED,6,1,1
6003,145,16:07:00,1,,,,,,,,EXCLUDED,6,1,1
6003,146,16:07:30,1,,,,,,,,EXCLUDED,6,1,1
6003,147,16:08:00,1,,,,,,,,EXCLUDED,6,1,1
6003,148,16:08:30,1,,,,,,,,EXCLUDED,6,1,1
6003,149,16:09:00,1,,,,,,,,EXCLUDED,6,1,1
6003,150,16:09:30,1,,,,,,,,EXCLUDED,6,1,1
6003,151,16:10:00,1,,,,,,,,EXCLUDED,6,1,1
6003,152,16:10:30,1,,,,,,,,EXCLUDED,6,1,1
6003,153,16:11:00,1,,,,,,,,EXCLUDED,6,1,1
6003,154,16:11:30,1,,,,,,,,EXCLUDED,6,1,1
6003,155,16:12:00,1,,,,,,,,EXCLUDED,6,1,1
6003,156,16:12:30,1,,,,,,,,EXCLUDED,6,1,1
6003,157,16:13:00,1,,,,,,,,EXCLUDED,6,1,1
6003,158,16:13:30,1,,,,,,,,EXCLUDED,6,1,1
6003,159,16:14:00,1,,,,,,,,EXCLUDED,6,1,1
6003,160,16:14:30,1,,,,,,,,EXCLUDED,6,1,1
6003,161,16:15:00,1,,,,,,,,EXCLUDED,6,1,1
6003,162,16:15:30,1,,,,,,,,EXCLUDED,6,1,1
6003,163,16:16:00,1,,,,,,,,EXCLUDED,6,1,1
6003,164,16:16:30,1,,,,,,,,EXCLUDED,6,1,1
6003,165,16:17:00,1,,,,,,,,EXCLUDED,6,1,1
6003,166,16:17:30,1,,,,,,,,EXCLUDED,6,1,1
6003,167,16:18:00,1,,,,,,,,EXCLUDED,6,1,1
6003,168,16:18:30,1,,,,,,,,EXCLUDED,6,1,1
6003,169,16:19:00,1,,,,,,,,EXCLUDED,6,1,1
6003,170,16:19:30,1,,,,,,,,EXCLUDED,6,1,1
6003,171,16:20:00,1,,,,,,,,EXCLUDED,6,1,1
6003,172,16:20:30,1,,,,,,,,EXCLUDED,6,1,1
6003,173,16:21:00,1,,,,,,,,EXCLUDED,6,1,1
6003,174,16:21:30,1,,,,,,,,EXCLUDED,6,1,1
6003,175,16:22:00,1,,,,,,,,EXCLUDED,6,1,1
6003,176,16:22:30,1,,,,,,,,EXCLUDED,6,1,1
6003,177,16:23:00,1,,,,,,,,EXCLUDED,6,1,1
6003,178,16:23:30,1,,,,,,,,EXCLUDED,6,1,1
6003,179,16:24:00,1,,,,,,,,EXCLUDED,6,1,1
6003,180,16:24:30,1,,,,,,,,EXCLUDED,6,1,1
6003,181,16:25:00,1,,,,,,,,EXCLUDED,6,1,1
6003,182,16:25:30,1,,,,,,,,EXCLUDED,6,1,1
6003,183,16:26:00,1,,,,,,,,EXCLUDED,6,1,1
6003,184,16:26:30,1,,,,,,,,EXCLUDED,6,1,1
6003,185,16:27:00,1,,,,,,,,EXCLUDED,6,1,1
6003,186,16:27:30,1,,,,,,,,EXCLUDED,6,1,1
6003,187,16:28:00,1,,,,,,,,EXCLUDED,6,1,1
6003,188,16:28:30,1,,,,,,,,EXCLUDED,6,1,1
6003,189,16:29:00,1,,,,,,,,EXCLUDED,6,1,1
6003,190,16:29:30,1,,,,,,,,EXCLUDED,6,1,1
6003,191,16:30:00,1,,,,,,,,EXCLUDED,6,1,1
6003,192,16:30:30,1,,,,,,,,EXCLUDED,6,1,1
6003,193,16:31:00,1,,,,,,,,EXCLUDED,6,1,1
6003,194,16:31:30,1,,,,,,,,EXCLUDED,6,1,1
6003,195,16:32:00,1,,,,,,,,EXCLUDED,6,1,1
6003,196,16:32:30,1,,,,,,,,EXCLUDED,6,1,1
6003,197,16:33:00,1,,,,,,,,EXCLUDED,6,1,1
6003,198,16:33:30,1,,,,,,,,EXCLUDED,6,1,1
6003,199,16:34:00,1,,,,,,,,EXCLUDED,6,1,1
6003,200,16:34:30,1,,,,,,,,EXCLUDED,6,1,1
6003,201,16:35:00,1,,,,,,,,EXCLUDED,6,1,1
6003,202,16:35:30,1,,,,,,,,EXCLUDED,6,1,1
6003,203,16:36:00,1,,,,,,,,EXCLUDED,6,1,1
6003,204,16:36:30,1,,,,,,,,EXCLUDED,6,1,1
6003,205,16:37:00,1,,,,,,,,EXCLUDED,6,1,1
6003,206,16:37:30,1,,,,,,,,EXCLUDED,6,1,1
6003,207,16:38:00,1,,,,,,,,EXCLUDED,6,1,1
6003,208,16:38:30,1,,,,,,,,EXCLUDED,6,1,1
6003,209,16:39:00,1,,,,,,,,EXCLUDED,6,1,1
6003,210,16:39:30,1,,,,,,,,EXCLUDED,6,1,1
6003,211,16:40:00,1,,,,,,,,EXCLUDED,6,1,1
6003,212,16:40:30,1,,,,,,,,EXCLUDED,6,1,1
6003,213,16:41:00,1,,,,,,,,EXCLUDED,6,1,1
6003,214,16:41:30,1,,,,,,,,EXCLUDED,6,1,1
6003,215,16:42:00,1,,,,,,,,EXCLUDED,6,1,1
6003,216,16:42:30,1,,,,,,,,EXCLUDED,6,1,1
6003,217,16:43:00,1,,,,,,,,EXCLUDED,6,1,1
6003,218,16:43:30,1,,,,,,,,EXCLUDED,6,1,1
6003,219,16:44:00,1,,,,,,,,EXCLUDED,6,1,1
6003,220,16:44:30,1,,,,,,,,EXCLUDED,6,1,1
6003,221,16:45:00,1,,,,,,,,EXCLUDED,6,1,1
6003,222,16:45:30,1,,,,,,,,EXCLUDED,6,1,1
6003,223,16:46:00,1,,,,,,,,EXCLUDED,6,1,1
6003,224,16:46:30,1,,,,,,,,EXCLUDED,6,1,1
6003,225,16:47:00,1,,,,,,,,EXCLUDED,6,1,1
6003,226,16:47:30,1,,,,,,,,EXCLUDED,6,1,1
6003,227,16:48:00,1,,,,,,,,EXCLUDED,6,1,1
6003,228,16:48:30,1,,,,,,,,EXCLUDED,6,1,1
6003,229,16:49:00,1,,,,,,,,EXCLUDED,6,1,1
6003,230,16:49:30,1,,,,,,,,EXCLUDED,6,1,1
6003,231,16:50:00,1,,,,,,,,EXCLUDED,6,1,1
6003,232,16:50:30,1,,,,,,,,EXCLUDED,6,1,1
6003,233,16:51:00,1,,,,,,,,EXCLUDED,6,1,1
6003,234,16:51:30,1,,,,,,,,EXCLUDED,6,1,1
6003,235,16:52:00,1,,,,,,,,EXCLUDED,6,1,1
6003,236,16:52:30,1,,,,,,,,EXCLUDED,6,1,1
6003,237,16:53:00,1,,,,,,,,EXCLUDED,6,1,1
6003,238,16:53:30,1,,,,,,,,EXCLUDED,6,1,1
6003,239,16:54:00,1,,,,,,,,EXCLUDED,6,1,1
