mesaid,linetime,offwrist,activity,marker,whitelight,redlight,greenlight,bluelight,wake,interval,dayofweek,daybymidnight,daybynoon,stage,gt
4759,1900-01-01 13:42:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:42:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:43:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:43:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:44:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:44:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:45:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:45:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:46:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:46:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:47:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:47:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:48:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:48:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:49:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:49:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:50:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:50:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:51:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:51:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:52:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:52:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:53:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:53:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:54:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:54:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:55:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:55:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:56:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:56:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:57:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:57:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:58:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:58:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:59:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 13:59:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:00:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:00:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:01:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:01:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:02:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:02:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:03:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:03:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:04:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:04:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:05:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:05:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:06:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:06:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:07:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:07:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:08:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:08:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:09:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:09:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:10:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:10:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:11:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:11:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:12:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:12:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:13:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:13:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:14:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:14:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:15:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:15:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:16:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:16:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:17:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:17:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:18:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:18:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:19:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:19:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:20:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:20:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:21:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:21:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:22:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:22:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:23:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:23:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:24:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:24:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:25:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:25:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:26:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:26:30,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:27:00,1,,,,,,,,EXCLUDED,5,1,1,,0
4759,1900-01-01 14:27:30,1,,,,,,,,EXCLUDED,5,1,1,,0
