mesaid,linetime,offwrist,activity,marker,whitelight,redlight,greenlight,bluelight,wake,interval,dayofweek,daybymidnight,daybynoon,stage,gt
951,1900-01-01 19:00:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:00:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:01:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:01:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:02:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:02:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:03:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:03:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:04:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:04:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:05:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:05:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:06:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:06:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:07:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:07:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:08:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:08:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:09:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:09:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:10:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:10:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:11:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:11:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:12:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:12:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:13:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:13:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:14:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:14:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:15:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:15:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:16:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:16:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:17:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:17:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:18:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:18:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:19:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:19:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:20:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:20:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:21:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:21:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:22:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:22:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:23:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:23:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:24:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:24:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:25:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:25:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:26:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:26:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:27:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:27:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:28:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:28:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:29:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:29:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:30:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:30:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:31:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:31:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:32:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:32:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:33:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:33:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:34:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:34:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:35:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:35:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:36:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:36:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:37:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:37:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:38:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:38:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:39:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:39:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:40:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:40:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:41:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:41:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:42:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:42:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:43:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:43:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:44:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:44:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:45:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:45:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:46:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:46:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:47:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:47:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:48:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:48:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:49:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:49:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:50:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:50:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:51:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:51:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:52:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:52:30,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:53:00,1,,,,,,,,EXCLUDED,3,1,1,,0
951,1900-01-01 19:53:30,1,,,,,,,1.0,EXCLUDED,3,1,1,,0
951,1900-01-01 19:54:00,1,,,,,,,1.0,EXCLUDED,3,1,1,,0
951,1900-01-01 19:54:30,1,,,,,,,1.0,EXCLUDED,3,1,1,,0
951,1900-01-01 19:55:00,1,,,,,,,1.0,EXCLUDED,3,1,1,,0
951,1900-01-01 19:55:30,0,187.0,0.0,82.81,9.89,6.85,0.894,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 19:56:00,0,13.0,0.0,98.27,13.7,7.63,1.09,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 19:56:30,0,45.0,1.0,81.08,10.8,6.42,0.954,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 19:57:00,0,0.0,0.0,27.65,4.16,2.08,0.214,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 19:57:30,0,79.0,0.0,73.27,6.7,6.56,0.954,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 19:58:00,0,82.0,0.0,129.71,11.5,11.5,3.14,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 19:58:30,0,1.0,0.0,42.07,6.14,3.21,0.36,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 19:59:00,0,19.0,0.0,31.04,4.54,2.37,0.249,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 19:59:30,0,163.0,0.0,76.83,8.88,6.42,0.933,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:00:00,0,21.0,0.0,103.08,6.01,9.89,2.88,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:00:30,0,133.0,0.0,63.49,5.06,5.88,0.72,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:01:00,0,1.0,0.0,64.91,7.15,5.51,0.751,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:01:30,0,33.0,0.0,43.61,6.28,3.35,0.36,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:02:00,0,6.0,0.0,38.84,5.76,2.94,0.323,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:02:30,0,6.0,0.0,42.97,6.28,3.28,0.352,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:03:00,0,29.0,0.0,98.53,13.1,7.8,1.16,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:03:30,0,11.0,0.0,205.49,20.2,17.8,4.84,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:04:00,0,6.0,0.0,96.84,13.7,7.47,1.09,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:04:30,0,11.0,0.0,138.06,9.89,12.8,3.5,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:05:00,0,8.0,0.0,250.01,24.6,21.6,6.14,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:05:30,0,128.0,0.0,135.97,10.1,12.6,3.35,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:06:00,0,151.0,0.0,49.73,6.85,3.9,0.419,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:06:30,0,38.0,0.0,32.88,3.81,2.76,0.284,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:07:00,0,35.0,0.0,0.01,0.0049,0.0,0.0,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:07:30,0,1.0,0.0,0.01,0.0049,0.0,0.0,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:08:00,0,4.0,0.0,0.01,0.0049,0.0,0.0,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:08:30,0,0.0,0.0,0.01,0.0049,0.0,0.0,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:09:00,0,4.0,0.0,43.96,6.14,3.42,0.368,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:09:30,0,19.0,0.0,44.27,6.28,3.42,0.376,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:10:00,0,398.0,0.0,17.61,3.01,1.24,0.119,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:10:30,0,452.0,0.0,12.5,1.91,0.933,0.105,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:11:00,0,779.0,0.0,51.53,7.97,3.81,0.467,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:11:30,0,411.0,0.0,15.24,1.91,1.24,0.172,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:12:00,0,686.0,0.0,16.7,3.73,0.954,0.088,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:12:30,0,169.0,0.0,9.18,1.5,0.66,0.074,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:13:00,0,306.0,0.0,13.53,2.37,0.933,0.109,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:13:30,0,114.0,0.0,23.28,3.35,1.79,0.205,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:14:00,0,9.0,0.0,20.11,3.21,1.47,0.13,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:14:30,0,86.0,0.0,18.72,2.82,1.41,0.145,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:15:00,0,244.0,0.0,12.23,1.95,0.894,0.088,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:15:30,0,82.0,0.0,11.55,2.27,0.735,0.088,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:16:00,0,252.0,0.0,13.18,2.37,0.894,0.105,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:16:30,0,214.0,0.0,13.66,2.58,0.894,0.114,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:17:00,0,398.0,0.0,17.84,2.53,1.38,0.169,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:17:30,0,68.0,0.0,12.95,2.27,0.894,0.105,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:18:00,0,181.0,0.0,9.0,1.64,0.605,0.074,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:18:30,0,288.0,0.0,7.74,1.5,0.498,0.0535,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:19:00,0,38.0,0.0,4.83,0.856,0.33,0.044,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:19:30,0,4.0,0.0,6.94,1.26,0.467,0.0535,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:20:00,0,0.0,0.0,6.41,1.18,0.428,0.044,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:20:30,0,7.0,0.0,11.53,2.27,0.735,0.0694,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:21:00,0,6.0,0.0,21.57,3.73,1.5,0.139,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:21:30,0,6.0,0.0,19.85,3.21,1.44,0.145,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:22:00,0,2.0,0.0,19.72,3.14,1.44,0.165,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:22:30,0,1.0,0.0,29.22,5.39,1.95,0.205,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:23:00,0,5.0,0.0,32.41,6.14,2.13,0.2,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:23:30,0,1.0,0.0,32.95,6.01,2.22,0.2,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:24:00,0,8.0,0.0,39.65,7.15,2.7,0.205,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:24:30,0,0.0,0.0,39.5,6.85,2.76,0.205,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:25:00,0,1.0,0.0,40.03,6.85,2.82,0.205,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:25:30,0,6.0,0.0,39.49,6.85,2.76,0.2,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:26:00,0,6.0,0.0,35.9,6.56,2.42,0.188,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:26:30,0,9.0,0.0,25.65,4.44,1.79,0.172,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:27:00,0,16.0,0.0,16.62,3.07,1.11,0.105,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:27:30,0,0.0,0.0,21.42,2.53,1.79,0.161,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:28:00,0,1.0,0.0,8.02,1.09,0.632,0.079,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:28:30,0,11.0,0.0,10.76,1.91,0.735,0.0939,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:29:00,0,0.0,0.0,28.26,4.64,2.04,0.172,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:29:30,0,42.0,0.0,15.55,2.58,1.11,0.109,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:30:00,0,0.0,0.0,12.07,1.87,0.894,0.105,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:30:30,0,4.0,0.0,11.92,1.64,0.933,0.114,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:31:00,0,42.0,0.0,27.02,3.9,2.08,0.169,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:31:30,0,27.0,0.0,41.62,6.56,3.07,0.209,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:32:00,0,1.0,0.0,44.08,6.85,3.28,0.214,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:32:30,0,0.0,0.0,46.31,7.31,3.42,0.165,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:33:00,0,49.0,0.0,38.68,6.01,2.88,0.169,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:33:30,0,54.0,0.0,22.49,3.9,1.57,0.114,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:34:00,0,6.0,0.0,9.24,1.91,0.567,0.0535,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:34:30,0,56.0,0.0,5.15,0.72,0.401,0.048,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:35:00,0,13.0,0.0,5.26,0.933,0.36,0.0395,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:35:30,0,1.0,0.0,5.71,0.975,0.401,0.044,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:36:00,0,100.0,0.0,7.89,1.57,0.498,0.0571,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:36:30,0,137.0,0.0,33.51,3.35,2.88,0.82,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:37:00,0,38.0,0.0,13.97,2.88,0.856,0.1,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:37:30,0,66.0,0.0,18.35,3.01,1.32,0.13,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:38:00,0,89.0,0.0,37.6,4.95,3.01,0.309,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:38:30,0,27.0,0.0,15.7,2.47,1.16,0.079,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:39:00,0,9.0,0.0,10.25,1.41,0.802,0.1,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:39:30,0,1.0,0.0,10.56,1.41,0.837,0.105,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:40:00,0,23.0,0.0,10.9,1.71,0.802,0.088,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:40:30,0,16.0,0.0,40.76,6.7,2.94,0.169,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:41:00,0,47.0,0.0,29.84,4.64,2.22,0.145,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:41:30,0,42.0,0.0,29.24,4.74,2.13,0.139,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:42:00,0,19.0,0.0,15.24,1.95,1.24,0.088,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:42:30,0,49.0,0.0,8.01,1.09,0.632,0.0694,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:43:00,0,175.0,0.0,7.81,1.44,0.52,0.065,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:43:30,0,114.0,0.0,6.78,0.975,0.52,0.065,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:44:00,0,228.0,0.0,9.07,1.67,0.605,0.065,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:44:30,0,42.0,0.0,4.31,0.735,0.303,0.0347,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:45:00,0,306.0,0.0,8.92,1.6,0.605,0.065,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:45:30,0,133.0,0.0,25.05,3.81,1.87,0.249,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:46:00,0,317.0,0.0,21.67,3.35,1.6,0.205,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:46:30,0,207.0,0.0,16.4,1.75,1.41,0.18,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:47:00,0,221.0,0.0,28.52,4.54,2.08,0.249,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:47:30,0,297.0,0.0,14.99,1.95,1.21,0.079,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:48:00,0,119.0,0.0,47.35,10.3,2.76,0.345,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:48:30,0,1.0,0.0,189.28,50.2,8.88,0.467,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:49:00,0,13.0,0.0,438.51,80.9,28.6,8.5,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:49:30,0,0.0,0.0,731.78,74.2,62.4,19.8,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:50:00,0,14.0,0.0,250.44,30.5,20.2,5.39,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:50:30,0,0.0,0.0,156.6,27.4,10.8,1.44,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:51:00,0,4.0,0.0,148.78,25.7,10.3,1.44,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:51:30,0,11.0,0.0,228.57,27.4,18.5,5.17,0.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:52:00,0,26.0,0.0,256.37,27.4,21.6,6.28,1.0,ACTIVE,3,1,1,,0
951,1900-01-01 20:52:30,0,1.0,0.0,228.45,27.4,18.5,5.06,0.0,ACTIVE,3,1,1,,0
